row_index,file_name,object_id,image_path,gt_mask_path,point_x,point_y,sam_score,iou,mask_output_path,visualization_output_path,device,model_type,category_name,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,area,bbox_w,bbox_h
5105,000348.png,5988,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005988_img_000348_cat_screw.png,489.0,398.0,0.5983595252037048,0.9183673469387756,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5105_object_5988_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,681.0,33.0,35.0
5106,000348.png,5989,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005989_img_000348_cat_screw.png,163.0,197.0,0.8869443535804749,0.9333333333333332,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5106_object_5989_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,194.0,23.0,16.0
5107,000348.png,5990,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005990_img_000348_cat_screw.png,525.0,432.0,0.9298298954963684,0.9568788501026694,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5107_object_5990_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,487.0,28.0,30.0
5108,000348.png,5991,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005991_img_000348_cat_cable.png,181.0,318.0,0.9171356558799744,0.8311275807305453,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5108_object_5991_sam_point_mask.png,,cuda,vit_b,cable,small_parts,1,0,1,1,0,3249.0,186.0,41.0
5109,000348.png,5993,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005993_img_000348_cat_connector.png,451.0,417.0,0.9340555667877196,0.978211009174312,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5109_object_5993_sam_point_mask.png,,cuda,vit_b,connector,small_parts,1,0,1,1,0,863.0,28.0,53.0
5110,000348.png,5994,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005994_img_000348_cat_box.png,358.0,363.0,0.9329031705856324,0.982799691725636,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5110_object_5994_sam_point_mask.png,,cuda,vit_b,box,small_parts,1,0,1,1,0,28444.0,210.0,213.0
5111,000348.png,5995,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005995_img_000348_cat_screw.png,394.0,186.0,0.9140486121177672,0.9260869565217392,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5111_object_5995_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,223.0,21.0,15.0
5112,000348.png,5996,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005996_img_000348_cat_screw.png,151.0,296.0,0.8896458745002747,0.8755186721991701,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5112_object_5996_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,220.0,20.0,20.0
5113,000348.png,5998,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005998_img_000348_cat_connector.png,437.0,285.0,0.949442744255066,0.968096809680968,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5113_object_5998_sam_point_mask.png,,cuda,vit_b,connector,small_parts,1,0,1,1,0,907.0,48.0,31.0
5114,000348.png,5999,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005999_img_000348_cat_screw.png,247.0,439.0,0.8943512439727783,0.936283185840708,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5114_object_5999_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,562.0,25.0,28.0
5115,000348.png,6000,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006000_img_000348_cat_screw.png,249.0,222.0,0.9021629095077516,0.930635838150289,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5115_object_6000_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,339.0,27.0,25.0
5116,000348.png,6001,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006001_img_000348_cat_box.png,450.0,249.0,0.9583919644355774,0.9885571249776506,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5116_object_6001_sam_point_mask.png,,cuda,vit_b,box,small_parts,1,0,1,1,0,11166.0,150.0,112.0
5117,000348.png,6002,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006002_img_000348_cat_metal_part.png,580.0,377.0,0.7984574437141418,0.8891225119147743,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5117_object_6002_sam_point_mask.png,,cuda,vit_b,metal_part,small_parts,1,0,1,1,0,7134.0,82.0,104.0
5118,000348.png,6003,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006003_img_000348_cat_screw.png,181.0,286.0,0.917884111404419,0.9149305555555556,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5118_object_6003_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,573.0,21.0,32.0
5119,000348.png,6004,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006004_img_000348_cat_robot_gripper.png,294.0,176.0,0.9173508882522584,0.8357593605384939,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5119_object_6004_sam_point_mask.png,,cuda,vit_b,robot_gripper,small_parts,1,0,1,1,0,10096.0,92.0,170.0
5120,000348.png,6005,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006005_img_000348_cat_robot_gripper.png,317.0,129.0,0.9328989386558532,0.8899082568807339,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5120_object_6005_sam_point_mask.png,,cuda,vit_b,robot_gripper,small_parts,1,0,1,1,0,209.0,15.0,24.0
5121,000348.png,6006,data/cogar_sim_500/rgb/000348.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006006_img_000348_cat_robot_gripper.png,332.0,169.0,0.8785430192947388,0.8450127877237852,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5121_object_6006_sam_point_mask.png,,cuda,vit_b,robot_gripper,small_parts,1,0,1,1,0,1825.0,48.0,132.0
5122,000349.png,6009,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006009_img_000349_cat_plastic_object.png,383.0,220.0,0.9940793514251708,0.9662650602409638,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5122_object_6009_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,0,1,1,1,1,827.0,39.0,30.0
5123,000349.png,6010,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006010_img_000349_cat_connector.png,284.0,214.0,0.8821114897727966,0.7957446808510639,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5123_object_6010_sam_point_mask.png,,cuda,vit_b,connector,dynamic_scene,0,1,1,1,1,208.0,25.0,19.0
5124,000349.png,6011,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006011_img_000349_cat_screw.png,276.0,248.0,0.9162153005599976,0.9398148148148148,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5124_object_6011_sam_point_mask.png,,cuda,vit_b,screw,dynamic_scene,0,1,1,1,1,207.0,18.0,16.0
5125,000349.png,6012,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006012_img_000349_cat_plastic_object.png,386.0,256.0,0.8938643932342529,0.9710669077757684,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5125_object_6012_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,0,1,1,1,1,2197.0,53.0,52.0
5126,000349.png,6013,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006013_img_000349_cat_plastic_object.png,441.0,237.0,0.8443896770477295,0.9447460255913144,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5126_object_6013_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,0,1,1,1,1,4999.0,73.0,95.0
5127,000349.png,6014,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006014_img_000349_cat_connector.png,273.0,377.0,0.9343697428703308,0.962253829321663,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5127_object_6014_sam_point_mask.png,,cuda,vit_b,connector,dynamic_scene,0,1,1,1,1,1786.0,47.0,58.0
5128,000349.png,6015,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006015_img_000349_cat_screw.png,260.0,223.0,0.8956204652786255,0.9283018867924528,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5128_object_6015_sam_point_mask.png,,cuda,vit_b,screw,dynamic_scene,0,1,1,1,1,253.0,23.0,16.0
5129,000349.png,6016,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006016_img_000349_cat_connector.png,391.0,292.0,0.8086976408958435,0.9696557971014492,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5129_object_6016_sam_point_mask.png,,cuda,vit_b,connector,dynamic_scene,0,1,1,1,1,2148.0,68.0,53.0
5130,000349.png,6017,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006017_img_000349_cat_cable.png,188.0,380.0,0.902125597000122,0.9386306001690616,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5130_object_6017_sam_point_mask.png,,cuda,vit_b,cable,dynamic_scene,0,1,1,1,1,5852.0,374.0,81.0
5131,000349.png,6018,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006018_img_000349_cat_connector.png,431.0,197.0,0.7247124314308167,0.0418861299222473,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5131_object_6018_sam_point_mask.png,,cuda,vit_b,connector,dynamic_scene,0,1,1,1,1,173.0,37.0,17.0
5132,000349.png,6019,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006019_img_000349_cat_plastic_object.png,296.0,191.0,0.9250055551528932,0.920571010248902,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5132_object_6019_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,0,1,1,1,1,2522.0,60.0,50.0
5133,000349.png,6020,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006020_img_000349_cat_screw.png,120.0,396.0,0.9416986107826232,0.9148936170212766,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5133_object_6020_sam_point_mask.png,,cuda,vit_b,screw,dynamic_scene,0,1,1,1,1,366.0,27.0,32.0
5134,000349.png,6021,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006021_img_000349_cat_plastic_object.png,338.0,168.0,0.941358745098114,0.9779378658262045,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5134_object_6021_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,0,1,1,1,1,2219.0,45.0,76.0
5135,000349.png,6022,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006022_img_000349_cat_glass_object.png,139.0,224.0,0.8187772631645203,0.7148426622110833,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5135_object_6022_sam_point_mask.png,,cuda,vit_b,glass_object,dynamic_scene,0,1,1,1,1,3567.0,77.0,116.0
5136,000349.png,6023,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006023_img_000349_cat_plastic_object.png,199.0,249.0,0.6447950005531311,0.7886698139405721,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5136_object_6023_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,0,1,1,1,1,3601.0,74.0,77.0
5137,000349.png,6024,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006024_img_000349_cat_plastic_object.png,220.0,299.0,0.7164976000785828,0.981279782164738,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5137_object_6024_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,0,1,1,1,1,2916.0,49.0,70.0
5138,000349.png,6025,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006025_img_000349_cat_plastic_object.png,335.0,293.0,0.8098657131195068,0.9838750959815716,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5138_object_6025_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,0,1,1,1,1,3899.0,52.0,86.0
5139,000349.png,6026,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006026_img_000349_cat_screw.png,54.0,343.0,0.9620325565338136,0.937219730941704,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5139_object_6026_sam_point_mask.png,,cuda,vit_b,screw,dynamic_scene,0,1,1,1,1,211.0,23.0,16.0
5140,000349.png,6027,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006027_img_000349_cat_robot_gripper.png,196.0,137.0,0.948324978351593,0.7415344274153443,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5140_object_6027_sam_point_mask.png,,cuda,vit_b,robot_gripper,dynamic_scene,0,1,1,1,1,16638.0,259.0,71.0
5141,000349.png,6028,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006028_img_000349_cat_robot_gripper.png,152.0,189.0,0.8978462219238281,0.7389873417721519,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5141_object_6028_sam_point_mask.png,,cuda,vit_b,robot_gripper,dynamic_scene,0,1,1,1,1,3949.0,48.0,174.0
5142,000349.png,6029,data/cogar_sim_500/rgb/000349.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006029_img_000349_cat_robot_gripper.png,233.0,183.0,0.930263102054596,0.8108770210681039,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5142_object_6029_sam_point_mask.png,,cuda,vit_b,robot_gripper,dynamic_scene,0,1,1,1,1,2041.0,36.0,141.0
5143,000350.png,6031,data/cogar_sim_500/rgb/000350.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006031_img_000350_cat_plastic_object.png,267.0,225.0,0.9672356843948364,0.9444444444444444,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5143_object_6031_sam_point_mask.png,,cuda,vit_b,plastic_object,reflective_metal,1,0,1,1,0,1003.0,34.0,40.0
5144,000350.png,6032,data/cogar_sim_500/rgb/000350.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006032_img_000350_cat_connector.png,361.0,381.0,0.786899983882904,0.6056958308866706,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5144_object_6032_sam_point_mask.png,,cuda,vit_b,connector,reflective_metal,1,0,1,1,0,3406.0,96.0,39.0
5145,000350.png,6033,data/cogar_sim_500/rgb/000350.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006033_img_000350_cat_cable.png,152.0,380.0,0.8675015568733215,0.5494125777470629,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5145_object_6033_sam_point_mask.png,,cuda,vit_b,cable,reflective_metal,1,0,1,1,0,1101.0,113.0,94.0
5146,000350.png,6034,data/cogar_sim_500/rgb/000350.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006034_img_000350_cat_connector.png,449.0,213.0,0.9267579317092896,0.8893376413570274,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5146_object_6034_sam_point_mask.png,,cuda,vit_b,connector,reflective_metal,1,0,1,1,0,1110.0,51.0,22.0
5147,000350.png,6035,data/cogar_sim_500/rgb/000350.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00006035_img_000350_cat_tool.png,106.0,322.0,0.9458739161491394,0.8770166004208557,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_5147_object_6035_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,7556.0,234.0,43.0
