row_index,file_name,object_id,image_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sam_mask_path,sam_visualization_path,sam_score,iou,device,model_type,category_name,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,area,bbox_w,bbox_h,bbox_area,visible_ratio
7001,000450.png,7760,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007760_img_000450_cat_robot_gripper.png,134.0,61.0,321.0,228.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7001_object_7760_sam_mask.png,,0.9982867240905762,0.8710000556513996,cuda,vit_b,robot_gripper,reflective_metal,1,0,1,1,0,17178.0,187.0,167.0,31229.0,0.5500656441128439
7002,000450.png,7761,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007761_img_000450_cat_robot_gripper.png,158.0,98.0,225.0,295.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7002_object_7761_sam_mask.png,,0.854560375213623,0.9123314065510596,cuda,vit_b,robot_gripper,reflective_metal,1,0,1,1,0,4931.0,67.0,197.0,13199.0,0.3735889082506251
7003,000450.png,7762,data/cogar_sim_500/rgb/000450.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007762_img_000450_cat_robot_gripper.png,222.0,83.0,277.0,242.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7003_object_7762_sam_mask.png,,0.9723687171936036,0.9655414908579466,cuda,vit_b,robot_gripper,reflective_metal,1,0,1,1,0,2842.0,55.0,159.0,8745.0,0.3249857061177816
7004,000451.png,7764,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007764_img_000451_cat_connector.png,263.0,267.0,296.0,298.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7004_object_7764_sam_mask.png,,0.9713804125785828,0.9663056558363418,cuda,vit_b,connector,transparent_glass,1,1,0,1,0,820.0,33.0,31.0,1023.0,0.8015640273704789
7005,000451.png,7765,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007765_img_000451_cat_metal_part.png,154.0,126.0,203.0,183.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7005_object_7765_sam_mask.png,,0.9770696759223938,0.9752899646999496,cuda,vit_b,metal_part,transparent_glass,1,1,0,1,0,1983.0,49.0,57.0,2793.0,0.7099892588614393
7006,000451.png,7766,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007766_img_000451_cat_plastic_object.png,489.0,257.0,552.0,332.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7006_object_7766_sam_mask.png,,0.9787449836730956,0.9699949571356532,cuda,vit_b,plastic_object,transparent_glass,1,1,0,1,0,3922.0,63.0,75.0,4725.0,0.83005291005291
7007,000451.png,7767,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007767_img_000451_cat_box.png,226.0,112.0,253.0,130.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7007_object_7767_sam_mask.png,,0.8887624740600586,0.8319327731092437,cuda,vit_b,box,transparent_glass,1,1,0,1,0,104.0,27.0,18.0,486.0,0.2139917695473251
7008,000451.png,7768,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007768_img_000451_cat_metal_part.png,358.0,163.0,367.0,203.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7008_object_7768_sam_mask.png,,0.8495534658432007,0.751131221719457,cuda,vit_b,metal_part,transparent_glass,1,1,0,1,0,170.0,9.0,40.0,360.0,0.4722222222222222
7009,000451.png,7769,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007769_img_000451_cat_glass_object.png,326.0,59.0,376.0,202.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7009_object_7769_sam_mask.png,,0.851074755191803,0.7984496124031008,cuda,vit_b,glass_object,transparent_glass,1,1,0,1,0,3610.0,50.0,143.0,7150.0,0.5048951048951049
7010,000451.png,7770,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007770_img_000451_cat_glass_object.png,233.0,111.0,303.0,248.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7010_object_7770_sam_mask.png,,0.9639106392860411,0.7773988528910246,cuda,vit_b,glass_object,transparent_glass,1,1,0,1,0,6441.0,70.0,137.0,9590.0,0.6716371220020855
7011,000451.png,7771,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007771_img_000451_cat_box.png,215.0,89.0,383.0,236.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7011_object_7771_sam_mask.png,,0.855948805809021,0.3199802582874064,cuda,vit_b,box,transparent_glass,1,1,0,1,0,3979.0,168.0,147.0,24696.0,0.16111920958859735
7012,000451.png,7772,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007772_img_000451_cat_box.png,219.0,171.0,321.0,229.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7012_object_7772_sam_mask.png,,0.6140319108963013,0.2236053480866759,cuda,vit_b,box,transparent_glass,1,1,0,1,0,505.0,102.0,58.0,5916.0,0.08536173089925625
7013,000451.png,7773,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007773_img_000451_cat_plastic_object.png,247.0,392.0,350.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7013_object_7773_sam_mask.png,,0.9896772503852844,0.9816716700900616,cuda,vit_b,plastic_object,transparent_glass,1,1,0,1,0,6325.0,103.0,88.0,9064.0,0.6978155339805825
7014,000451.png,7774,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007774_img_000451_cat_glass_object.png,394.0,203.0,499.0,358.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7014_object_7774_sam_mask.png,,0.982487142086029,0.6693025141930251,cuda,vit_b,glass_object,transparent_glass,1,1,0,1,0,6733.0,105.0,155.0,16275.0,0.4137019969278034
7015,000451.png,7775,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007775_img_000451_cat_glass_object.png,337.0,243.0,429.0,394.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7015_object_7775_sam_mask.png,,0.9897308945655824,0.9801501251042536,cuda,vit_b,glass_object,transparent_glass,1,1,0,1,0,11990.0,92.0,151.0,13892.0,0.8630866685862367
7016,000451.png,7776,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007776_img_000451_cat_glass_object.png,316.0,119.0,361.0,233.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7016_object_7776_sam_mask.png,,0.8981274962425232,0.8165862220272049,cuda,vit_b,glass_object,transparent_glass,1,1,0,1,0,4366.0,45.0,114.0,5130.0,0.8510721247563353
7017,000451.png,7777,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007777_img_000451_cat_box.png,134.0,172.0,289.0,309.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7017_object_7777_sam_mask.png,,0.9915891885757446,0.9320876751706793,cuda,vit_b,box,transparent_glass,1,1,0,1,0,15740.0,155.0,137.0,21235.0,0.741229102896162
7018,000451.png,7778,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007778_img_000451_cat_connector.png,288.0,245.0,304.0,275.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7018_object_7778_sam_mask.png,,0.9627994298934937,0.954248366013072,cuda,vit_b,connector,transparent_glass,1,1,0,1,0,298.0,16.0,30.0,480.0,0.6208333333333333
7019,000451.png,7779,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007779_img_000451_cat_glass_object.png,447.0,243.0,501.0,355.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7019_object_7779_sam_mask.png,,0.768329918384552,0.6735751295336787,cuda,vit_b,glass_object,transparent_glass,1,1,0,1,0,3663.0,54.0,112.0,6048.0,0.6056547619047619
7020,000451.png,7780,data/cogar_sim_500/rgb/000451.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007780_img_000451_cat_metal_part.png,256.0,312.0,306.0,379.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7020_object_7780_sam_mask.png,,0.983210027217865,0.9743788819875776,cuda,vit_b,metal_part,transparent_glass,1,1,0,1,0,2573.0,50.0,67.0,3350.0,0.7680597014925373
7021,000452.png,7783,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007783_img_000452_cat_cable.png,271.0,307.0,501.0,456.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7021_object_7783_sam_mask.png,,0.9880131483078004,0.9376223091976515,cuda,vit_b,cable,partial_occlusion,1,1,1,1,0,4003.0,230.0,149.0,34270.0,0.11680770353078494
7022,000452.png,7784,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007784_img_000452_cat_plastic_object.png,258.0,136.0,322.0,209.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7022_object_7784_sam_mask.png,,0.9220635890960692,0.7933094384707288,cuda,vit_b,plastic_object,partial_occlusion,1,1,1,1,0,667.0,64.0,73.0,4672.0,0.1427654109589041
7023,000452.png,7785,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007785_img_000452_cat_box.png,94.0,116.0,244.0,220.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7023_object_7785_sam_mask.png,,0.995183289051056,0.9148593200468932,cuda,vit_b,box,partial_occlusion,1,1,1,1,0,6784.0,150.0,104.0,15600.0,0.4348717948717949
7024,000452.png,7786,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007786_img_000452_cat_metal_part.png,150.0,90.0,245.0,148.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7024_object_7786_sam_mask.png,,0.9650333523750304,0.9482288828337876,cuda,vit_b,metal_part,partial_occlusion,1,1,1,1,0,1466.0,95.0,58.0,5510.0,0.2660617059891107
7025,000452.png,7787,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007787_img_000452_cat_box.png,105.0,213.0,258.0,387.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7025_object_7787_sam_mask.png,,0.9981402158737184,0.9858841010401188,cuda,vit_b,box,partial_occlusion,1,1,1,1,0,16147.0,153.0,174.0,26622.0,0.6065284351288408
7026,000452.png,7788,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007788_img_000452_cat_cable.png,425.0,105.0,497.0,198.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7026_object_7788_sam_mask.png,,0.9478490352630616,0.0654701718907987,cuda,vit_b,cable,partial_occlusion,1,1,1,1,0,394.0,72.0,93.0,6696.0,0.05884109916367981
7027,000452.png,7789,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007789_img_000452_cat_metal_part.png,390.0,88.0,433.0,147.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7027_object_7789_sam_mask.png,,0.9698848724365234,0.958133971291866,cuda,vit_b,metal_part,partial_occlusion,1,1,1,1,0,1670.0,43.0,59.0,2537.0,0.6582577847851794
7028,000452.png,7790,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007790_img_000452_cat_glass_object.png,322.0,39.0,391.0,206.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7028_object_7790_sam_mask.png,,0.9629478454589844,0.8222494978799375,cuda,vit_b,glass_object,partial_occlusion,1,1,1,1,0,8959.0,69.0,167.0,11523.0,0.7774885012583529
7029,000452.png,7791,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007791_img_000452_cat_plastic_object.png,436.0,107.0,497.0,172.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7029_object_7791_sam_mask.png,,0.9796295762062072,0.9905437352245864,cuda,vit_b,plastic_object,partial_occlusion,1,1,1,1,0,2944.0,61.0,65.0,3965.0,0.7424968474148802
7030,000452.png,7792,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007792_img_000452_cat_connector.png,455.0,160.0,488.0,190.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7030_object_7792_sam_mask.png,,0.963271975517273,0.9356521739130436,cuda,vit_b,connector,partial_occlusion,1,1,1,1,0,555.0,33.0,30.0,990.0,0.5606060606060606
7031,000452.png,7793,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007793_img_000452_cat_glass_object.png,336.0,188.0,431.0,338.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7031_object_7793_sam_mask.png,,0.9751628637313844,0.9920035149384886,cuda,vit_b,glass_object,partial_occlusion,1,1,1,1,0,11367.0,95.0,150.0,14250.0,0.7976842105263158
7032,000452.png,7794,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007794_img_000452_cat_connector.png,295.0,347.0,363.0,425.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7032_object_7794_sam_mask.png,,0.9777511358261108,0.9732479276563676,cuda,vit_b,connector,partial_occlusion,1,1,1,1,0,2613.0,68.0,78.0,5304.0,0.49264705882352944
7033,000452.png,7795,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007795_img_000452_cat_metal_part.png,163.0,138.0,226.0,218.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7033_object_7795_sam_mask.png,,0.973240315914154,0.9545238095238096,cuda,vit_b,metal_part,partial_occlusion,1,1,1,1,0,4156.0,63.0,80.0,5040.0,0.8246031746031746
7034,000452.png,7796,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007796_img_000452_cat_plastic_object.png,217.0,160.0,300.0,225.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7034_object_7796_sam_mask.png,,0.9517973065376282,0.903551912568306,cuda,vit_b,plastic_object,partial_occlusion,1,1,1,1,0,3634.0,83.0,65.0,5395.0,0.6735866543095459
7035,000452.png,7797,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007797_img_000452_cat_cable.png,0.0,285.0,243.0,470.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7035_object_7797_sam_mask.png,,0.9390560388565063,0.9596873083997548,cuda,vit_b,cable,partial_occlusion,1,1,1,1,0,6421.0,243.0,185.0,44955.0,0.1428317206094984
7036,000452.png,7798,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007798_img_000452_cat_metal_part.png,433.0,123.0,507.0,169.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7036_object_7798_sam_mask.png,,0.9195976853370668,0.8562992125984252,cuda,vit_b,metal_part,partial_occlusion,1,1,1,1,0,505.0,74.0,46.0,3404.0,0.14835487661574617
7037,000452.png,7799,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007799_img_000452_cat_tool.png,384.0,256.0,498.0,371.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7037_object_7799_sam_mask.png,,0.977397084236145,0.970114405790334,cuda,vit_b,tool,partial_occlusion,1,1,1,1,0,4274.0,114.0,115.0,13110.0,0.32601067887109075
7038,000452.png,7800,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007800_img_000452_cat_robot_gripper.png,200.0,0.0,346.0,147.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7038_object_7800_sam_mask.png,,0.9601033926010132,0.9081200515558828,cuda,vit_b,robot_gripper,partial_occlusion,1,1,1,1,0,10194.0,146.0,147.0,21462.0,0.474979032708974
7039,000452.png,7801,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007801_img_000452_cat_robot_gripper.png,289.0,15.0,335.0,166.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7039_object_7801_sam_mask.png,,0.9302825927734376,0.8270750988142292,cuda,vit_b,robot_gripper,partial_occlusion,1,1,1,1,0,2909.0,46.0,151.0,6946.0,0.4188021883098186
7040,000452.png,7802,data/cogar_sim_500/rgb/000452.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007802_img_000452_cat_robot_gripper.png,268.0,67.0,316.0,194.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7040_object_7802_sam_mask.png,,0.9749602675437928,0.9462692619626926,cuda,vit_b,robot_gripper,partial_occlusion,1,1,1,1,0,4926.0,48.0,127.0,6096.0,0.8080708661417323
7041,000453.png,7804,data/cogar_sim_500/rgb/000453.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00007804_img_000453_cat_screw.png,425.0,96.0,441.0,110.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_7041_object_7804_sam_mask.png,,0.940224289894104,0.7586206896551724,cuda,vit_b,screw,small_parts,1,0,1,1,0,172.0,16.0,14.0,224.0,0.7678571428571429
