model,prompt_type,split,image_path,instance_id,category,challenge,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iou,boundary_f1,predicted_iou,elapsed_s,fps,device
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000546.png,4760,connector,transparent_glass;partial_occlusion;small_parts,175.0,359.0,201.0,414.0,0.9599074787972244,1.0,0.9674527049064636,0.09136683125001355,10.944890900983848,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000546.png,4761,box,transparent_glass;partial_occlusion,434.0,10.0,639.0,231.0,0.9828213879408418,1.0,0.9573457837104797,0.09136683125001355,10.944890900983848,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000546.png,4762,glass_object,transparent_glass;partial_occlusion,211.0,38.0,344.0,172.0,0.8836601307189542,0.738544519081185,0.9039245247840881,0.09136683125001355,10.944890900983848,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000546.png,4763,glass_object,transparent_glass;partial_occlusion,241.0,23.0,352.0,93.0,0.8001104362230812,0.8790716651010979,0.8930985927581787,0.09136683125001355,10.944890900983848,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000546.png,4764,metal_part,transparent_glass;reflective_metal;partial_occlusion,341.0,0.0,408.0,90.0,0.896962815782004,0.8153591033851784,0.9123413562774658,0.09171431599997959,10.903423190772338,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000546.png,4765,glass_object,transparent_glass;partial_occlusion,385.0,0.0,477.0,81.0,0.7780701754385965,0.673375902276513,0.8529484272003174,0.09171431599997959,10.903423190772338,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000546.png,4766,glass_object,transparent_glass;partial_occlusion,170.0,61.0,253.0,161.0,0.9122880468913545,0.8725980512777904,0.9460762143135071,0.09171431599997959,10.903423190772338,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000546.png,4767,robot_gripper,transparent_glass;partial_occlusion,59.0,76.0,409.0,279.0,0.9570858283433133,0.9813100588420156,0.9526293277740479,0.09171431599997959,10.903423190772338,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000546.png,4768,robot_gripper,transparent_glass;partial_occlusion,148.0,158.0,200.0,215.0,0.9318051575931232,1.0,0.9880170226097107,0.33789137200005825,2.9595310293978967,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4772,metal_part,small_parts;reflective_metal;partial_occlusion,244.0,231.0,339.0,320.0,0.568229758234626,0.7324111582284483,0.8261343836784363,0.09132149149996849,10.950324875063446,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4773,screw,small_parts;partial_occlusion,273.0,306.0,301.0,325.0,0.8876080691642652,0.9943502824858756,0.9300693273544312,0.09132149149996849,10.950324875063446,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4774,connector,small_parts;partial_occlusion,179.0,184.0,242.0,248.0,0.9512195121951219,1.0,0.9647378921508789,0.09132149149996849,10.950324875063446,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4775,connector,small_parts;partial_occlusion,282.0,228.0,358.0,257.0,0.1360725720384205,0.6960912863969831,0.7307515144348145,0.09132149149996849,10.950324875063446,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4776,screw,small_parts;partial_occlusion,58.0,257.0,89.0,280.0,0.766260162601626,0.9164501960043452,0.9656106233596802,0.09161877075001712,10.914793898823547,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4777,screw,small_parts;partial_occlusion,497.0,217.0,523.0,232.0,0.9026217228464419,1.0,0.8713569045066833,0.09161877075001712,10.914793898823547,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4778,plastic_object,small_parts;partial_occlusion,236.0,245.0,295.0,304.0,0.9626774847870182,0.9635627530364372,0.9950219392776489,0.09161877075001712,10.914793898823547,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4779,cable,small_parts;partial_occlusion,177.0,178.0,264.0,466.0,0.3940693104680243,0.6786802216757809,0.787993848323822,0.09161877075001712,10.914793898823547,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4780,box,small_parts;partial_occlusion,192.0,4.0,362.0,181.0,0.9364811997391871,0.7697161238394624,0.9651157855987549,0.09169053274996486,10.906251387228233,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4781,cable,small_parts;partial_occlusion,197.0,198.0,243.0,428.0,0.1643330876934414,0.5269593815745988,0.7671480774879456,0.09169053274996486,10.906251387228233,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4782,screw,small_parts;partial_occlusion,117.0,98.0,130.0,115.0,0.757847533632287,0.8985871271585558,0.951681911945343,0.09169053274996486,10.906251387228233,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4783,screw,small_parts;partial_occlusion,186.0,228.0,202.0,246.0,0.7668393782383419,0.9375,0.8861862421035767,0.09169053274996486,10.906251387228233,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4784,robot_gripper,small_parts;partial_occlusion,240.0,153.0,578.0,237.0,0.8718041987112867,0.8185279006877146,0.9609225988388062,0.11915119100005238,8.39269831553392,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4785,robot_gripper,small_parts;partial_occlusion,348.0,134.0,387.0,172.0,0.9470774091627172,1.0,0.9360476732254028,0.11915119100005238,8.39269831553392,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000548.png,4786,robot_gripper,small_parts;partial_occlusion,429.0,166.0,484.0,223.0,0.7879291251384275,0.5884430986626293,0.9445111155509949,0.11915119100005238,8.39269831553392,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000549.png,4789,plastic_object,dynamic_scene,0.0,270.0,94.0,341.0,0.9644710578842315,1.0,0.9999774098396301,0.09142066949999617,10.938445380779473,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000549.png,4790,screw,dynamic_scene;small_parts,427.0,246.0,458.0,281.0,0.8429629629629629,0.8366013071895425,0.7341851592063904,0.09142066949999617,10.938445380779473,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000549.png,4791,plastic_object,dynamic_scene,0.0,108.0,56.0,210.0,0.6361153262518968,0.7549909255898367,0.9547779560089111,0.09142066949999617,10.938445380779473,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000549.png,4792,plastic_object,dynamic_scene,47.0,240.0,118.0,297.0,0.959984756097561,1.0,0.978792130947113,0.09142066949999617,10.938445380779473,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000549.png,4793,plastic_object,dynamic_scene,489.0,11.0,556.0,88.0,0.9851785313271951,1.0,0.9775110483169556,0.17410201499990308,5.743758910547685,cuda
EfficientSAM-Ti,box,val,data/cogar_sim_500_final/rgb/000549.png,4794,plastic_object,dynamic_scene,76.0,182.0,163.0,258.0,0.9780138339920948,1.0,0.9910324811935425,0.17410201499990308,5.743758910547685,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000550.png,4797,box,reflective_metal,387.0,224.0,624.0,421.0,0.8742088607594937,0.6312486198119458,0.9556947350502014,0.09138362800001687,10.942879177436634,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000550.png,4798,box,reflective_metal,294.0,0.0,426.0,118.0,0.9821447001754567,1.0,0.9781516194343567,0.09138362800001687,10.942879177436634,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000550.png,4799,metal_part,reflective_metal,190.0,396.0,302.0,479.0,0.978645587541293,1.0,0.9850334525108337,0.09138362800001687,10.942879177436634,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000550.png,4800,plastic_object,reflective_metal,429.0,221.0,509.0,308.0,0.9875669472073451,1.0,1.0093318223953247,0.09138362800001687,10.942879177436634,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000550.png,4801,box,reflective_metal,248.0,102.0,450.0,315.0,0.988475254414195,0.9987878787878788,0.9831075668334961,0.0917177197500223,10.90301855220029,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000550.png,4802,metal_part,reflective_metal,171.0,129.0,252.0,220.0,0.9584969153112731,0.9518611287649382,0.9418325424194336,0.0917177197500223,10.90301855220029,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000550.png,4803,metal_part,reflective_metal,160.0,217.0,254.0,284.0,0.9706237424547284,1.0,0.9777121543884277,0.0917177197500223,10.90301855220029,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000550.png,4804,metal_part,reflective_metal,118.0,458.0,176.0,479.0,0.9548192771084337,1.0,0.9679906964302063,0.0917177197500223,10.90301855220029,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000550.png,4805,tool,reflective_metal,506.0,27.0,639.0,329.0,0.9575014825064242,1.0,0.9636533260345459,0.3377233029998479,2.9610038487644736,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000551.png,4808,glass_object,transparent_glass;partial_occlusion,270.0,143.0,351.0,222.0,0.926137912237667,0.8933559587521211,0.975296139717102,0.09130535550002605,10.952260078541775,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000551.png,4809,connector,transparent_glass;partial_occlusion;small_parts,385.0,98.0,459.0,162.0,0.9422418012726382,0.958041958041958,0.9983922243118286,0.09130535550002605,10.952260078541775,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000551.png,4810,metal_part,transparent_glass;reflective_metal;partial_occlusion,363.0,153.0,415.0,192.0,0.9491997216423104,0.9971346704871061,0.9409215450286865,0.09130535550002605,10.952260078541775,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000551.png,4811,plastic_object,transparent_glass;partial_occlusion,132.0,352.0,250.0,448.0,0.9744926719278467,1.0,1.0000518560409546,0.09130535550002605,10.952260078541775,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000551.png,4812,glass_object,transparent_glass;partial_occlusion,299.0,0.0,373.0,116.0,0.8988115449915111,0.95822454308094,0.9875722527503967,0.09176420925001594,10.897494874885835,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000551.png,4813,glass_object,transparent_glass;partial_occlusion,359.0,142.0,497.0,291.0,0.9217755139166818,0.86394782407131,0.9631137251853943,0.09176420925001594,10.897494874885835,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000551.png,4814,glass_object,transparent_glass;partial_occlusion,236.0,381.0,359.0,479.0,0.9807422522637419,0.9985974754558204,0.9819700717926025,0.09176420925001594,10.897494874885835,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000551.png,4815,robot_gripper,transparent_glass;partial_occlusion,124.0,14.0,378.0,334.0,0.8852962199890678,0.8756892614413992,0.9649077653884888,0.09176420925001594,10.897494874885835,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000551.png,4816,robot_gripper,transparent_glass;partial_occlusion,258.0,90.0,319.0,149.0,0.9304164470216131,1.0,0.9590150713920593,0.17406858150002336,5.74486211918643,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000551.png,4817,robot_gripper,transparent_glass;partial_occlusion,243.0,208.0,303.0,270.0,0.9643574297188755,1.0,0.9683671593666077,0.17406858150002336,5.74486211918643,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000553.png,4821,connector,small_parts;partial_occlusion,364.0,299.0,436.0,344.0,0.9510869565217391,0.9704641350210971,0.9467896223068237,0.09134094199998799,10.947993069746659,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000553.png,4822,screw,small_parts;partial_occlusion,292.0,384.0,312.0,408.0,0.9370860927152318,1.0,0.7988313436508179,0.09134094199998799,10.947993069746659,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000553.png,4823,cable,small_parts;partial_occlusion,278.0,149.0,398.0,215.0,0.00045829514207149406,0.08445382820313369,0.5330527424812317,0.09134094199998799,10.947993069746659,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000553.png,4824,connector,small_parts;partial_occlusion,354.0,272.0,419.0,315.0,0.9671015314804311,1.0,0.9399816989898682,0.09134094199998799,10.947993069746659,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000553.png,4825,connector,small_parts;partial_occlusion,143.0,179.0,187.0,215.0,0.9451438848920863,0.9320987654320987,0.9507090449333191,0.09164915224999959,10.911175667748793,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000553.png,4826,metal_part,small_parts;reflective_metal;partial_occlusion,199.0,134.0,265.0,195.0,0.9605576334580075,1.0,0.9278873205184937,0.09164915224999959,10.911175667748793,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000553.png,4827,screw,small_parts;partial_occlusion,421.0,317.0,440.0,338.0,0.9123505976095617,1.0,0.9086505770683289,0.09164915224999959,10.911175667748793,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000553.png,4828,screw,small_parts;partial_occlusion,464.0,284.0,483.0,303.0,0.75,0.8214702450408402,0.876714825630188,0.09164915224999959,10.911175667748793,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000553.png,4829,robot_gripper,small_parts;partial_occlusion,281.0,123.0,485.0,223.0,0.8221999382906511,0.7279369068769771,0.9350476861000061,0.11904487933331136,8.40019331869051,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000553.png,4830,robot_gripper,small_parts;partial_occlusion,352.0,130.0,387.0,235.0,0.735632183908046,0.7230069612736909,0.7984774708747864,0.11904487933331136,8.40019331869051,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000553.png,4831,robot_gripper,small_parts;partial_occlusion,394.0,141.0,436.0,283.0,0.8397493285586393,0.8619240601034978,0.9309924244880676,0.11904487933331136,8.40019331869051,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000555.png,4843,metal_part,reflective_metal;partial_occlusion,436.0,194.0,468.0,248.0,0.9680284191829485,1.0,0.9673728346824646,0.09139153224998608,10.941932752201474,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000555.png,4844,metal_part,reflective_metal;partial_occlusion,350.0,250.0,411.0,358.0,0.9583576571317377,0.9852507374631269,0.9935331344604492,0.09139153224998608,10.941932752201474,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000555.png,4845,metal_part,reflective_metal;partial_occlusion,140.0,272.0,218.0,332.0,0.9641162514827996,0.989010989010989,0.9387200474739075,0.09139153224998608,10.941932752201474,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000555.png,4846,tool,reflective_metal;partial_occlusion,123.0,173.0,186.0,240.0,0.9455600178491744,1.0,0.9888300895690918,0.09139153224998608,10.941932752201474,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000555.png,4847,metal_part,reflective_metal;partial_occlusion,274.0,154.0,348.0,237.0,0.8906730440724291,0.8764142313802898,0.8894072771072388,0.091755443750003,10.89853592474144,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000555.png,4848,robot_gripper,reflective_metal;partial_occlusion,127.0,84.0,416.0,179.0,0.937744832158139,0.8947220706102699,0.9538642168045044,0.091755443750003,10.89853592474144,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000555.png,4849,robot_gripper,reflective_metal;partial_occlusion,223.0,71.0,263.0,232.0,0.9281456953642384,0.9908670460762903,0.9343038201332092,0.091755443750003,10.89853592474144,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000555.png,4850,robot_gripper,reflective_metal;partial_occlusion,302.0,82.0,339.0,242.0,0.8750273104653703,0.8470588235294118,0.9224165081977844,0.091755443750003,10.89853592474144,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000556.png,4853,glass_object,transparent_glass,102.0,346.0,193.0,416.0,0.9638386648122392,0.908835904628331,0.8318514823913574,0.09134352750004382,10.947683184224742,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000556.png,4854,plastic_object,transparent_glass,358.0,44.0,438.0,120.0,0.9802631578947368,1.0,0.9688957929611206,0.09134352750004382,10.947683184224742,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000556.png,4855,glass_object,transparent_glass,147.0,285.0,283.0,409.0,0.825984990619137,0.6571824247765329,0.8548471331596375,0.09134352750004382,10.947683184224742,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000556.png,4856,plastic_object,transparent_glass,275.0,271.0,362.0,349.0,0.9885280964417655,1.0,0.9881072640419006,0.09134352750004382,10.947683184224742,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000556.png,4857,glass_object,transparent_glass,440.0,136.0,592.0,278.0,0.9857274728395938,0.9982788296041308,0.9721840620040894,0.11915718766666335,8.392275947276074,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000556.png,4858,glass_object,transparent_glass,163.0,368.0,273.0,479.0,0.9617219313554393,0.9045842659371632,0.9497131705284119,0.11915718766666335,8.392275947276074,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000556.png,4859,plastic_object,transparent_glass,288.0,157.0,390.0,263.0,0.9798695775446555,1.0,0.9874117374420166,0.11915718766666335,8.392275947276074,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000558.png,4865,screw,small_parts,418.0,323.0,442.0,354.0,0.9622926093514329,1.0,0.9268438816070557,0.09132761025000491,10.949591227259187,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000558.png,4866,connector,small_parts,47.0,168.0,126.0,213.0,0.9744101030242606,1.0,0.977318286895752,0.09132761025000491,10.949591227259187,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000558.png,4867,screw,small_parts,200.0,165.0,230.0,189.0,0.8760683760683761,0.9654095721325072,0.9190179109573364,0.09132761025000491,10.949591227259187,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000558.png,4868,connector,small_parts,290.0,129.0,336.0,168.0,0.9598180439727066,1.0,0.9410879611968994,0.09132761025000491,10.949591227259187,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000558.png,4869,tool,small_parts;reflective_metal,118.0,285.0,295.0,479.0,0.9657681940700809,1.0,0.9730132222175598,0.09212957174997882,10.854278175891226,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000558.png,4870,metal_part,small_parts;reflective_metal,194.0,86.0,260.0,163.0,0.9720622119815668,1.0,0.9945988059043884,0.09212957174997882,10.854278175891226,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000558.png,4871,screw,small_parts,322.0,151.0,346.0,176.0,0.8127753303964758,0.8754291319274153,0.9236233234405518,0.09212957174997882,10.854278175891226,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000558.png,4872,screw,small_parts,366.0,441.0,422.0,479.0,0.922009253139458,0.9101654846335698,0.9508796334266663,0.09212957174997882,10.854278175891226,cuda
EfficientSAM-Ti,box,test,data/cogar_sim_500_final/rgb/000558.png,4873,connector,small_parts,439.0,465.0,520.0,479.0,0.9528071602929211,1.0,0.9758152365684509,0.09176846075001777,10.896990009716452,cuda
