image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y,area_ratio,bbox_area_ratio,bbox_width_ratio,bbox_height_ratio
2189,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-44.png,result_2018-08-24-14-12-44.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,4,3770,269,82,332,168,302,121,0.012272,0.018125,0.100000,0.181250
2189,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-44.png,result_2018-08-24-14-12-44.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,5,4718,195,101,275,211,236,158,0.015358,0.029268,0.126562,0.231250
2189,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-44.png,result_2018-08-24-14-12-44.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,6,4313,270,14,332,94,301,51,0.014040,0.016611,0.098437,0.168750
2189,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-44.png,result_2018-08-24-14-12-44.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,7,1379,269,149,311,189,289,168,0.004489,0.005739,0.067187,0.085417
2189,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-44.png,result_2018-08-24-14-12-44.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,8,2336,323,140,386,187,355,163,0.007604,0.010000,0.100000,0.100000
2189,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-44.png,result_2018-08-24-14-12-44.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,9,2298,385,112,439,169,411,139,0.007480,0.010384,0.085938,0.120833
2189,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-12-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-12-44.png,result_2018-08-24-14-12-44.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,10,5124,133,96,216,172,173,133,0.016680,0.021055,0.131250,0.160417
2190,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-13-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-13-15.png,result_2018-08-24-14-13-15.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,3,8661,327,14,406,146,364,74,0.028193,0.034635,0.125000,0.277083
2190,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-13-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-13-15.png,result_2018-08-24-14-13-15.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,4,3794,269,82,332,168,302,121,0.012350,0.018125,0.100000,0.181250
2190,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-13-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-13-15.png,result_2018-08-24-14-13-15.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,5,4713,195,101,274,211,236,158,0.015342,0.028906,0.125000,0.231250
2190,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-13-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-13-15.png,result_2018-08-24-14-13-15.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,6,4297,271,14,332,93,301,51,0.013988,0.016146,0.096875,0.166667
2190,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-13-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-13-15.png,result_2018-08-24-14-13-15.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,7,1372,268,149,311,188,289,168,0.004466,0.005729,0.068750,0.083333
2190,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-13-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-13-15.png,result_2018-08-24-14-13-15.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,8,2335,323,140,387,187,355,163,0.007601,0.010156,0.101562,0.100000
2190,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-13-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-13-15.png,result_2018-08-24-14-13-15.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,9,1998,385,112,439,159,411,136,0.006504,0.008594,0.085938,0.100000
2190,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-13-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-13-15.png,result_2018-08-24-14-13-15.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,10,5154,133,96,217,172,173,133,0.016777,0.021305,0.132812,0.160417
2190,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-13-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-13-15.png,result_2018-08-24-14-13-15.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,11,1210,393,154,431,193,411,173,0.003939,0.005078,0.060937,0.083333
2191,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-14-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-14-04.png,result_2018-08-24-14-14-04.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,3,8671,327,14,407,146,364,74,0.028226,0.035068,0.126562,0.277083
2191,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-14-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-14-04.png,result_2018-08-24-14-14-04.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,4,3783,270,82,332,168,302,121,0.012314,0.017842,0.098437,0.181250
2191,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-14-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-14-04.png,result_2018-08-24-14-14-04.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,5,4551,194,101,275,210,237,156,0.014814,0.029362,0.128125,0.229167
2191,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-14-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-14-04.png,result_2018-08-24-14-14-04.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,6,4279,270,14,332,93,301,51,0.013929,0.016406,0.098437,0.166667
2191,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-14-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-14-04.png,result_2018-08-24-14-14-04.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,7,1376,268,149,311,188,289,168,0.004479,0.005729,0.068750,0.083333
2191,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-14-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-14-04.png,result_2018-08-24-14-14-04.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,8,2341,323,140,387,187,355,163,0.007620,0.010156,0.101562,0.100000
2191,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-14-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-14-04.png,result_2018-08-24-14-14-04.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,9,2000,385,112,439,161,411,136,0.006510,0.008952,0.085938,0.104167
2191,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-14-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-14-04.png,result_2018-08-24-14-14-04.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,10,4633,132,96,217,171,175,130,0.015081,0.021276,0.134375,0.158333
2191,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-14-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-14-04.png,result_2018-08-24-14-14-04.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,11,1216,392,154,431,193,411,173,0.003958,0.005208,0.062500,0.083333
2191,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/rgb/result_2018-08-24-14-14-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq26/label/result_2018-08-24-14-14-04.png,result_2018-08-24-14-14-04.png,YCB10/table/bottom/curved/seq26,YCB10,table,bottom,curved,seq26,curved,12,6383,94,132,220,230,151,182,0.020778,0.040928,0.198437,0.206250
2193,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-02-46.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-02-46.png,result_2018-08-24-15-02-46.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,3,1705,254,185,304,230,279,207,0.005550,0.007637,0.079687,0.095833
2194,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-03-13.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-03-13.png,result_2018-08-24-15-03-13.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,3,1698,254,184,304,231,278,208,0.005527,0.007969,0.079687,0.100000
2195,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-03-34.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-03-34.png,result_2018-08-24-15-03-34.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,3,1656,254,183,302,231,278,207,0.005391,0.007816,0.076563,0.102083
2195,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-03-34.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-03-34.png,result_2018-08-24-15-03-34.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,5,623,282,223,308,251,295,236,0.002028,0.002549,0.042188,0.060417
2196,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-00.png,result_2018-08-24-15-04-00.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,3,1652,254,183,303,231,278,207,0.005378,0.007975,0.078125,0.102083
2196,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-00.png,result_2018-08-24-15-04-00.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,5,608,282,223,308,251,295,236,0.001979,0.002549,0.042188,0.060417
2196,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-00.png,result_2018-08-24-15-04-00.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,6,6396,306,143,396,231,351,187,0.020820,0.026364,0.142187,0.185417
2197,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-25.png,result_2018-08-24-15-04-25.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,3,1638,254,184,303,231,278,207,0.005332,0.007812,0.078125,0.100000
2197,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-25.png,result_2018-08-24-15-04-25.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,5,609,282,223,308,252,295,236,0.001982,0.002637,0.042188,0.062500
2197,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-25.png,result_2018-08-24-15-04-25.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,6,6373,303,144,397,231,351,187,0.020745,0.027214,0.148438,0.183333
2197,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-25.png,result_2018-08-24-15-04-25.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,7,4612,267,97,335,197,299,137,0.015013,0.022686,0.107813,0.210417
2198,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-47.png,result_2018-08-24-15-04-47.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,3,1628,254,184,303,231,278,207,0.005299,0.007812,0.078125,0.100000
2198,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-47.png,result_2018-08-24-15-04-47.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,5,617,282,223,308,251,295,236,0.002008,0.002549,0.042188,0.060417
2198,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-47.png,result_2018-08-24-15-04-47.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,6,6345,303,144,397,231,351,187,0.020654,0.027214,0.148438,0.183333
2198,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-47.png,result_2018-08-24-15-04-47.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,7,3868,267,100,336,197,297,143,0.012591,0.022331,0.109375,0.204167
2198,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-04-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-04-47.png,result_2018-08-24-15-04-47.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,8,1527,281,77,326,121,304,98,0.004971,0.006738,0.071875,0.093750
2199,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-05-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-05-15.png,result_2018-08-24-15-05-15.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,3,1633,254,184,303,231,278,207,0.005316,0.007812,0.078125,0.100000
2199,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-05-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-05-15.png,result_2018-08-24-15-05-15.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,5,614,282,223,308,252,295,236,0.001999,0.002637,0.042188,0.062500
2199,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-05-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-05-15.png,result_2018-08-24-15-05-15.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,6,6350,304,144,397,232,351,187,0.020671,0.027233,0.146875,0.185417
2199,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-05-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-05-15.png,result_2018-08-24-15-05-15.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,7,3917,267,101,336,197,297,144,0.012751,0.022103,0.109375,0.202083
2199,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-05-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-05-15.png,result_2018-08-24-15-05-15.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,8,1524,281,77,326,121,304,98,0.004961,0.006738,0.071875,0.093750
2199,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-05-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-05-15.png,result_2018-08-24-15-05-15.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,9,2345,226,124,272,190,248,154,0.007633,0.010251,0.073438,0.139583
2200,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-06-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-06-02.png,result_2018-08-24-15-06-02.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,3,1623,254,184,304,231,278,207,0.005283,0.007969,0.079687,0.100000
2200,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-06-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-06-02.png,result_2018-08-24-15-06-02.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,5,610,282,223,308,252,295,236,0.001986,0.002637,0.042188,0.062500
2200,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-06-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-06-02.png,result_2018-08-24-15-06-02.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,6,6421,303,142,397,233,351,187,0.020902,0.028451,0.148438,0.191667
2200,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-06-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-06-02.png,result_2018-08-24-15-06-02.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,7,3965,266,101,336,197,297,143,0.012907,0.022419,0.110937,0.202083
2200,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-06-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-06-02.png,result_2018-08-24-15-06-02.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,8,1547,280,77,328,121,304,98,0.005036,0.007178,0.076563,0.093750
2200,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-06-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-06-02.png,result_2018-08-24-15-06-02.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,9,2355,225,124,273,190,248,154,0.007666,0.010687,0.076563,0.139583
2200,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-06-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-06-02.png,result_2018-08-24-15-06-02.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,10,5337,328,36,392,152,360,90,0.017373,0.024756,0.101562,0.243750
2201,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/rgb/result_2018-08-24-15-06-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/YCB10/table/bottom/curved/seq35/label/result_2018-08-24-15-06-24.png,result_2018-08-24-15-06-24.png,YCB10/table/bottom/curved/seq35,YCB10,table,bottom,curved,seq35,curved,3,1616,255,185,303,231,278,207,0.005260,0.007497,0.076563,0.097917
