image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y
1649,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-42-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-42-18.png,result_2018-08-21-11-42-18.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,11,3942,416,143,507,219,459,181
1649,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-42-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-42-18.png,result_2018-08-21-11-42-18.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,12,9320,93,60,217,175,157,113
1649,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-42-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-42-18.png,result_2018-08-21-11-42-18.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,13,1658,258,177,298,232,277,202
1649,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-42-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-42-18.png,result_2018-08-21-11-42-18.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,14,8123,90,194,195,322,146,254
1649,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-42-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-42-18.png,result_2018-08-21-11-42-18.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,15,967,261,254,297,288,279,271
1649,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-42-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-42-18.png,result_2018-08-21-11-42-18.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,16,4068,247,292,345,373,294,333
1649,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-42-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-42-18.png,result_2018-08-21-11-42-18.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,17,1365,349,177,381,244,363,205
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,1,77511,2,12,602,469,309,231
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,2,106126,0,97,599,468,300,274
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,3,7595,92,145,237,259,182,196
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,4,20186,272,38,433,213,348,120
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,5,14947,331,207,505,381,421,295
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,6,4500,167,274,276,369,226,316
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,7,4195,209,93,276,180,242,134
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,8,1198,238,221,278,260,257,239
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,9,1131,367,206,396,257,379,229
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,10,1535,276,218,320,264,299,240
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,11,3965,416,143,507,219,459,181
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,12,9310,92,60,218,174,157,113
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,13,1660,258,177,298,232,277,202
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,14,8122,90,194,195,322,146,255
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,15,965,262,253,297,288,279,271
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,16,4064,248,292,345,373,295,333
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,17,1350,348,176,381,243,363,204
1650,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-43-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-43-23.png,result_2018-08-21-11-43-23.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,18,1304,176,317,218,363,196,339
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,1,77483,2,12,602,469,309,231
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,2,105876,0,97,599,468,300,275
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,3,5243,92,145,238,258,191,202
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,4,20196,272,38,433,212,348,120
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,5,14970,332,207,505,382,421,295
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,6,4489,167,274,276,370,226,316
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,7,4182,209,93,276,179,242,134
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,8,1178,238,221,278,259,257,239
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,9,1132,366,206,396,257,379,229
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,10,1522,277,218,320,264,299,240
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,11,3961,416,143,507,219,459,181
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,12,8818,91,60,217,158,158,110
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,13,1682,258,177,298,236,277,202
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,14,8054,90,196,195,322,146,255
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,15,953,262,254,297,288,279,271
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,16,4089,247,292,346,373,294,333
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,17,1367,349,177,381,243,363,205
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,18,1299,176,318,217,363,196,340
1651,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-00.png,result_2018-08-21-11-44-00.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,19,3045,119,154,192,204,156,178
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,1,77511,2,12,602,469,309,231
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,2,105991,0,97,599,468,300,275
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,3,5221,92,145,238,258,191,202
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,4,20206,272,38,433,212,348,120
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,5,14948,332,206,505,381,421,295
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,6,4499,167,274,276,369,226,316
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,7,3268,209,93,276,180,243,140
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,8,1169,238,221,277,260,257,240
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,9,1140,366,204,396,257,379,229
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,10,1522,275,218,320,264,299,240
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,11,3946,416,143,507,219,459,181
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,12,8814,91,60,216,158,158,110
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,13,1683,258,177,298,233,277,202
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,14,8073,89,196,195,322,146,254
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,15,957,262,254,297,288,279,271
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,16,4094,247,292,346,373,294,333
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,17,1287,349,177,382,243,362,205
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,18,1286,176,318,217,363,196,339
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,19,3041,119,154,191,204,156,178
1652,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-44-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-44-39.png,result_2018-08-21-11-44-39.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,20,891,222,101,257,131,240,115
1653,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-45-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-45-16.png,result_2018-08-21-11-45-16.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,1,77561,2,12,602,469,309,231
1653,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-45-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-45-16.png,result_2018-08-21-11-45-16.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,2,105816,0,97,599,468,300,275
1653,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-45-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-45-16.png,result_2018-08-21-11-45-16.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,3,5234,92,145,238,258,191,202
1653,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/rgb/result_2018-08-21-11-45-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/table/top/seq02/label/result_2018-08-21-11-45-16.png,result_2018-08-21-11-45-16.png,ARID20/table/top/seq02,ARID20,table,top,seq02,seq02,seq02,4,20159,273,38,433,212,348,120
